job_id,title,location,job_posting_url,application_url,job_state,experience_level,remote_allowed,salary,salary_band,skills,job_industry,company_name,experience_rank,cluster_id,is_anomaly
3855465728,Customer Service Agent,"Dayton, OH",https://www.linkedin.com/jobs/view/3855465728/?trk=jobs_biz_prem_srch,,OH,Not Specified,0,,0,,Oil and Gas,Ad,0,1,0
3855856223,Learning And Development Specialist,"Rock Hill, SC",https://www.linkedin.com/jobs/view/3855856223/?trk=jobs_biz_prem_srch,,SC,Not Specified,0,,0,Human Resources,Mental Health Care,New Hope Treatment Centers Inc,0,1,0
3855860744,Sales Manager of Cutting Tools,"Cincinnati, OH",https://www.linkedin.com/jobs/view/3855860744/?trk=jobs_biz_prem_srch,,OH,Not Specified,0,,0,"Business Development, Sales",Metalworking Machinery Manufacturing,ZCC USA INC,0,1,0
3855887817,Fleet Operations Specialist,"Bremerton, WA",https://www.linkedin.com/jobs/view/3855887817/?trk=jobs_biz_prem_srch,,WA,Not Specified,0,,0,"Management, Manufacturing",,,0,1,0
3855897428,Sr. Designer Healthcar & AP,"Concord, CA",https://www.linkedin.com/jobs/view/3855897428/?trk=jobs_biz_prem_srch,,CA,Not Specified,0,92500.0,4,"Art/Creative, Design, Information Technology",Furniture and Home Furnishings Manufacturing,Be. Workplace Design,0,1,0
3855969867,Bilingual Front Desk Receptionist,"Miami, FL",https://www.linkedin.com/jobs/view/3855969867/?trk=jobs_biz_prem_srch,,FL,Not Specified,0,33000.0,1,Administrative,Wholesale Building Materials,Brazilian Lumber,0,1,0
3856243244,Licensed Financial Professional,United States,https://www.linkedin.com/jobs/view/3856243244/?trk=jobs_biz_prem_srch,,,Not Specified,1,,0,"Finance, Sales",Financial Services,Experior Financial Group,0,4,0
3857044719,Vice President of Sales,"San Francisco, CA",https://www.linkedin.com/jobs/view/3857044719/?trk=jobs_biz_prem_srch,,CA,Not Specified,1,,0,"Business Development, Sales",Information Technology & Services,9Yards Technology,0,4,0
3857325080,Engineering And Maintenance Manager,"Carlisle, PA",https://www.linkedin.com/jobs/view/3857325080/?trk=jobs_biz_prem_srch,,PA,Mid-Senior level,0,,0,"Engineering, Management",Manufacturing,Carlisle Construction Materials,4,0,0
3857348297,Sales Account Executive,"Memphis, TN",https://www.linkedin.com/jobs/view/3857348297/?trk=jobs_biz_prem_srch,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=19d8e5e0-e83e-4074-84b9-f5dff4e6b3a8&ccId=19000101_000001&lang=en_US&jobId=512849,TN,Not Specified,0,100000.0,5,"Business Development, Sales",Software Development,truxio,0,2,1
3857386463,Java full Stack Engineer,"Phoenix, AZ",https://www.linkedin.com/jobs/view/3857386463/?trk=jobs_biz_prem_srch,,AZ,Not Specified,0,,0,"Engineering, Information Technology",IT Services and IT Consulting,NInfo Systems INC,0,1,0
3857541512,Full stack Azure .Net,"Waukegan, IL",https://www.linkedin.com/jobs/view/3857541512/?trk=jobs_biz_prem_srch,,IL,Not Specified,0,,0,,IT Services and IT Consulting,SRS Consulting Inc,0,1,0
3857787956,Researcher,"San Diego, CA",https://www.linkedin.com/jobs/view/3857787956/?trk=jobs_biz_prem_srch,,CA,Not Specified,0,,0,"Analyst, Information Technology, Research",Higher Education,University of Tehran,0,3,0
3857818755,Customer Service Representative,United States,https://www.linkedin.com/jobs/view/3857818755/?trk=jobs_biz_prem_srch,,,Not Specified,1,26000.0,1,,Telecommunications,DECCA LLC,0,4,0
3857848893,DevOps Engineer,"Vienna, VA",https://www.linkedin.com/jobs/view/3857848893/?trk=jobs_biz_prem_srch,,VA,Not Specified,0,,0,"Engineering, Information Technology",Information Technology & Services,LionOrbit Tech Solutions LLC,0,1,0
3858136981,Talent Acquisition,"California, United States",https://www.linkedin.com/jobs/view/3858136981/?trk=jobs_biz_prem_srch,,,Not Specified,1,,0,,Financial Services,Stealth,0,4,0
3859073094,Account Executive,"Tempe, AZ",https://www.linkedin.com/jobs/view/3859073094/?trk=jobs_biz_prem_srch,,AZ,Not Specified,0,,0,"Business Development, Sales",Advertising Services,REV77,0,1,0
3859078474,Tax Preparer,"Allen, TX",https://www.linkedin.com/jobs/view/3859078474/?trk=jobs_biz_prem_srch,https://tritechsoft.com/premium-tax-preparer-fulltime/,TX,Not Specified,0,,0,"Accounting/Auditing, Finance",Software Development,TriTech Software & Services,0,1,0
3859082046,Part-Time Medical Assistant/LPN,"Colorado, United States",https://www.linkedin.com/jobs/view/3859082046/?trk=jobs_biz_prem_srch,,,Not Specified,1,52000.0,2,Health Care Provider,Mental Health Care,Peak Interactive Wellness,0,4,0
3859513039,Major Gift Officer,Los Angeles Metropolitan Area,https://www.linkedin.com/jobs/view/3859513039/?trk=jobs_biz_prem_srch,,,Not Specified,0,90000.0,4,Other,Philanthropic Fundraising Services,Netzel Grigsby Associates,0,1,0
3859514569,Strategy Manager,"Torrance, CA",https://www.linkedin.com/jobs/view/3859514569/?trk=jobs_biz_prem_srch,,CA,Not Specified,0,147000.0,5,"Business Development, Sales",Staffing and Recruiting,Aston Carter,0,2,0
3859575337,Treatment Coordinator,"Highland Park, IL",https://www.linkedin.com/jobs/view/3859575337/?trk=jobs_biz_prem_srch,,IL,Not Specified,0,48880.0,2,Health Care Provider,,,0,1,0
3859578144,Automotive Technician,"Indianapolis, IN",https://www.linkedin.com/jobs/view/3859578144/?trk=jobs_biz_prem_srch,,IN,Not Specified,0,,0,"Management, Manufacturing",Retail,Bmocbiz Inc. a Midas franchisee,0,1,0
3860323934,"Technical Business Analyst Local to Des Moines, Iowa","Des Moines, IA",https://www.linkedin.com/jobs/view/3860323934/?trk=jobs_biz_prem_srch,,IA,Not Specified,0,,0,"Business Development, Sales",IT Services and IT Consulting,HERMEZ-IT,0,1,0
3860323940,Program Manager,"Nampa, ID",https://www.linkedin.com/jobs/view/3860323940/?trk=jobs_biz_prem_srch,,ID,Not Specified,0,70000.0,3,"Information Technology, Project Management",,,0,1,0
3860372966,Support Manager - East Coast,United States,https://www.linkedin.com/jobs/view/3860372966/?trk=jobs_biz_prem_srch,,,Not Specified,1,,0,Information Technology,Telecommunications,ACS Cloud Partners,0,4,0
3860378018,Donor Engagement Coordinator,"Omaha, NE",https://www.linkedin.com/jobs/view/3860378018/?trk=jobs_biz_prem_srch,https://childsaving.ourhcm.com/System/ShortLink.aspx?linkId=u3z%2f27k9O%2fY%3d,NE,Not Specified,0,70000.0,3,,Non-profit Organizations,Child Saving Institute,0,1,0
3860823414,AS400 Developer,"Pittsburgh, PA",https://www.linkedin.com/jobs/view/3860823414/?trk=jobs_biz_prem_srch,,PA,Not Specified,0,,0,"Engineering, Information Technology",IT Services and IT Consulting,Stanley David and Associates,0,1,0
3860829339,IAM Security Specialist,"Nyack, NY",https://www.linkedin.com/jobs/view/3860829339/?trk=jobs_biz_prem_srch,,NY,Not Specified,0,,0,"Information Technology, Management, Other",IT Services and IT Consulting,SoftNice,0,1,0
3860829739,Marketing & Events Intern,"Nashville, TN",https://www.linkedin.com/jobs/view/3860829739/?trk=jobs_biz_prem_srch,,TN,Not Specified,0,,0,,,,0,1,0
3860843120,Human Resources Generalist,"Freeport, IL",https://www.linkedin.com/jobs/view/3860843120/?trk=jobs_biz_prem_srch,,IL,Associate,0,,0,Human Resources,Food and Beverage Services,Seaga,3,1,0
3861166245,Associate Immigration Attorney,"Seattle, WA",https://www.linkedin.com/jobs/view/3861166245/?trk=jobs_biz_prem_srch,,WA,Not Specified,0,90000.0,4,Legal,Law Practice,Global Law Advocates PLLC,0,1,0
3861222472,Part Time Driver (Manheim),"Shakopee, MN",https://www.linkedin.com/jobs/view/3861222472/?trk=jobs_biz_prem_srch,https://click.appcast.io/track/ixa1dn5-org?cs=4c&jg=65v4&bid=lUf2CslKyPxm6i440ZgUYA==,MN,Entry level,0,33092.8,1,"Management, Manufacturing",Software Development,Cox Automotive Inc.,2,3,0
3861575250,People and Office Operations,New York City Metropolitan Area,https://www.linkedin.com/jobs/view/3861575250/?trk=jobs_biz_prem_srch,,,Not Specified,0,,0,Administrative,"Technology, Information and Media",Crew Capital,0,1,0
3861704803,Business Development Manager,"Austin, Texas Metropolitan Area",https://www.linkedin.com/jobs/view/3861704803/?trk=jobs_biz_prem_srch,,,Not Specified,0,,0,"Business Development, Sales",IT Services and IT Consulting,Kastech Software Solutions Group,0,1,0
3861708950,Revenue Cycle and Reimbursement Director,"Jefferson, NC",https://www.linkedin.com/jobs/view/3861708950/?trk=jobs_biz_prem_srch,,NC,Not Specified,0,,0,"Finance, Sales",Hospitals and Health Care,Ashe Memorial Hospital,0,1,0
3861743053,Front Office Specialist,"Scottsdale, AZ",https://www.linkedin.com/jobs/view/3861743053/?trk=jobs_biz_prem_srch,,AZ,Not Specified,0,42640.0,2,,Wellness and Fitness Services,The Doctors of Physical Therapy,0,1,0
3861757344,Member Services Manager,"Houston, TX",https://www.linkedin.com/jobs/view/3861757344/?trk=jobs_biz_prem_srch,,TX,Not Specified,0,,0,,Non-profit Organizations,Houston Apartment Association,0,1,0
3862107843,Product Manager,"South Jordan, UT",https://www.linkedin.com/jobs/view/3862107843/?trk=jobs_biz_prem_srch,https://swipeclock.applicantstack.com/x/detail/a29v5a2b20x8,UT,Not Specified,0,110000.0,5,"Marketing, Product Management",Software Development,Swipeclock,0,2,1
3862111398,Client Relationship Manager,"Puyallup, WA",https://www.linkedin.com/jobs/view/3862111398/?trk=jobs_biz_prem_srch,,WA,Not Specified,0,,0,"Business Development, Sales",,,0,1,0
3862121382,Technical Writer,"Chicago, IL",https://www.linkedin.com/jobs/view/3862121382/?trk=jobs_biz_prem_srch,,IL,Not Specified,0,,0,"Marketing, Public Relations, Writing/Editing",IT Services and IT Consulting,"ExcelGens, Inc.",0,3,0
3862123581,Financial Professional,United States,https://www.linkedin.com/jobs/view/3862123581/?trk=jobs_biz_prem_srch,,,Not Specified,1,,0,"Finance, Sales",Financial Services,The World Changers,0,4,0
3862132028,Construction Superintendent,"Lewiston, ID",https://www.linkedin.com/jobs/view/3862132028/?trk=jobs_biz_prem_srch,,ID,Not Specified,0,135000.0,5,"Management, Manufacturing",Construction,Syblon Reid,0,2,1
3862154961,Administrative Assistant Intern,"Los Angeles, CA",https://www.linkedin.com/jobs/view/3862154961/?trk=jobs_biz_prem_srch,,CA,Not Specified,0,,0,Administrative,Wellness and Fitness Services,Rina Yoga,0,1,0
3862160543,Senior Mortgage Loan Officer,United States,https://www.linkedin.com/jobs/view/3862160543/?trk=jobs_biz_prem_srch,,,Not Specified,1,,0,"Finance, Sales",,,0,4,1
3862373833,Construction Estimator,"Washington, DC",https://www.linkedin.com/jobs/view/3862373833/?trk=jobs_biz_prem_srch,,DC,Not Specified,0,,0,"Management, Manufacturing",IT Services and IT Consulting,Unidor Consulting,0,1,0
3862488328,Learning Experience Designer/Developer II,"Brea, CA",https://www.linkedin.com/jobs/view/3862488328/?trk=jobs_biz_prem_srch,,CA,Not Specified,1,,0,Information Technology,,,0,4,1
3862537464,DIRECTOR OF MARKETING,"Fort Lauderdale, FL",https://www.linkedin.com/jobs/view/3862537464/?trk=jobs_biz_prem_srch,,FL,Not Specified,0,67500.0,3,"Marketing, Sales",Non-profit Organizations,Big Brothers Big Sisters of Broward,0,1,0
3862673730,AOC Human Resources Project Manager,"Santa Fe, NM",https://www.linkedin.com/jobs/view/3862673730/?trk=jobs_biz_prem_srch,,NM,Not Specified,0,74645.0,3,"Information Technology, Project Management",Government Administration,New Mexico Courts,0,3,0
3862682461,Maintenance Technician - Night Shift,"Portage, IN",https://www.linkedin.com/jobs/view/3862682461/?trk=jobs_biz_prem_srch,,IN,Not Specified,0,76440.0,3,"Management, Manufacturing",Packaging and Containers Manufacturing,"MCP USA, Inc.",0,1,0
3862705834,Territory Sales Manager,New York City Metropolitan Area,https://www.linkedin.com/jobs/view/3862705834/?trk=jobs_biz_prem_srch,,,Not Specified,0,,0,"Business Development, Sales",Food and Beverage Services,GNGR Labs,0,1,0
3862982513,Business Office Manager,"Lexington, MA",https://www.linkedin.com/jobs/view/3862982513/?trk=jobs_biz_prem_srch,https://fa-eqgc-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/job/20221571/?utm_medium=jobshare,MA,Mid-Senior level,0,,0,Administrative,Hospitals and Health Care,CareOne,4,0,0
3863028624,Webmethods Developer,"Cleveland, OH",https://www.linkedin.com/jobs/view/3863028624/?trk=jobs_biz_prem_srch,,OH,Not Specified,0,,0,"Engineering, Information Technology",IT Services and IT Consulting,Siri InfoSolutions Inc,0,1,0
3863030008,Exercise Physiologist,"Houston, TX",https://www.linkedin.com/jobs/view/3863030008/?trk=jobs_biz_prem_srch,,TX,Not Specified,0,,0,Health Care Provider,Hospitals and Health Care,"Houston Cancer Institute, PA",0,1,0
3863046603,AWS Cloud Architect (W2 Only),"New York, NY",https://www.linkedin.com/jobs/view/3863046603/?trk=jobs_biz_prem_srch,,NY,Not Specified,0,,0,"Engineering, Information Technology",Software Development,iPivot,0,1,0
3863610227,Software Engineer in Test Automation,"Dallas, TX",https://www.linkedin.com/jobs/view/3863610227/?trk=jobs_biz_prem_srch,,TX,Not Specified,0,,0,,"Technology, Information and Internet",Qentelli,0,3,0
3863616352,Project Manager,"Las Vegas, NV",https://www.linkedin.com/jobs/view/3863616352/?trk=jobs_biz_prem_srch,,NV,Not Specified,0,,0,"Information Technology, Project Management",Construction,CONTRI CONSTRUCTION COMPANY,0,1,0
3863624365,Technical Planner,"Terrell, TX",https://www.linkedin.com/jobs/view/3863624365/?trk=jobs_biz_prem_srch,,TX,Associate,0,54080.0,2,"Design, Engineering",Manufacturing,Conquer Employment,3,1,0
3863631572,Lactation Consultant,"Columbia, MO",https://www.linkedin.com/jobs/view/3863631572/?trk=jobs_biz_prem_srch,,MO,Not Specified,0,,0,Health Care Provider,,,0,1,0
3863869819,Junior Engineer - [Full Remote],United States,https://www.linkedin.com/jobs/view/3863869819/?trk=jobs_biz_prem_srch,https://www.joinrs.com/en/job-offers/43233/?utm_source=linkedin&utm_medium=job-offer-us&utm_campaign=43233-remote,,Not Specified,1,85000.0,4,"Engineering, Information Technology",Human Resources Services,Joinrs US,0,4,1
3864160493,Sustaining Engineer,"Oklahoma City, OK",https://www.linkedin.com/jobs/view/3864160493/?trk=jobs_biz_prem_srch,https://recruiting2.ultipro.com/SEF1000SEFE/JobBoard/299621c1-ca96-4d38-a3df-566abd467277/Opportunity/OpportunityDetail?opportunityId=8198ee31-602b-49b3-b978-4275fe852fee&sourceId=7405b10f-0153-47ce-ab7a-404924dc43d3&utm_source=LINKEDIN,OK,Not Specified,0,,0,Quality Assurance,Oil and Gas,Downing,0,1,0
3864169730,Manufacturing and Test Engineer,"Syracuse, NY",https://www.linkedin.com/jobs/view/3864169730/?trk=jobs_biz_prem_srch,,NY,Not Specified,0,,0,Quality Assurance,Mechanical Or Industrial Engineering,Halifax Fan Group,0,1,0
3864172721,Master Planner,"Delaware, OH",https://www.linkedin.com/jobs/view/3864172721/?trk=jobs_biz_prem_srch,,OH,Not Specified,0,100000.0,5,"Management, Manufacturing",Packaging and Containers Manufacturing,Inno-Pak,0,2,1
3864347111,Senior Accountant,"Virginia, United States",https://www.linkedin.com/jobs/view/3864347111/?trk=jobs_biz_prem_srch,,,Not Specified,1,,0,"Accounting/Auditing, Finance",Accounting,Synergy Consultants & CPAs,0,4,0
3864501161,Licensed Healthcare Insurance Agent - Work from Home,United States,https://www.linkedin.com/jobs/view/3864501161/?trk=jobs_biz_prem_srch,,,Not Specified,1,,0,,Outsourcing and Offshoring Consulting,Everise,0,4,1
3864519762,MSP Engineer Level 3,"Newport Beach, CA",https://www.linkedin.com/jobs/view/3864519762/?trk=jobs_biz_prem_srch,,CA,Not Specified,0,115000.0,5,"Engineering, Information Technology",IT Services and IT Consulting,Peak Solutions,0,1,1
3864568838,General Manager,"Dallas–Fort Worth metroplex, TX",https://www.linkedin.com/jobs/view/3864568838/?trk=jobs_biz_prem_srch,,TX,Not Specified,0,,0,"Management, Manufacturing",Restaurants,Chick-fil-A Restaurants,0,3,0
3864575201,Senior Materials Manager,Little Rock Metropolitan Area,https://www.linkedin.com/jobs/view/3864575201/?trk=jobs_biz_prem_srch,,,Mid-Senior level,0,,0,"Engineering, Manufacturing",Staffing and Recruiting,Whitaker Technical,4,1,0
3864701312,Meat Manager,"Decatur, GA",https://www.linkedin.com/jobs/view/3864701312/?trk=jobs_biz_prem_srch,,GA,Not Specified,0,55000.0,2,"Management, Manufacturing",Retail Groceries,Little Giant Farmer's Market,0,1,0
3865179969,Financial Advisor,"Charleston County, SC",https://www.linkedin.com/jobs/view/3865179969/?trk=jobs_biz_prem_srch,,SC,Not Specified,0,,0,"Finance, Sales",Financial Services,Northwestern Mutual,0,3,0
3865209247,Media Sales Executive,"Robbinsville, NJ",https://www.linkedin.com/jobs/view/3865209247/?trk=jobs_biz_prem_srch,,NJ,Not Specified,0,85000.0,4,"Marketing, Sales",Advertising Services,Best Version Media,0,1,0
3865391975,"SPS-02 Shipping (Non-Fork Lift) - Glendale, AZ","Glendale, AZ",https://www.linkedin.com/jobs/view/3865391975/?trk=jobs_biz_prem_srch,https://careers.steelcase.com/careers/FolderDetail/PDC-Hourly-Positions-Glendale-AZ-2024/7705?source=LinkedIn,AZ,Entry level,0,48880.0,2,"Management, Manufacturing",Interior Design,Steelcase,2,3,0
3865441576,Remote Business Development Associate,"Florida, United States",https://www.linkedin.com/jobs/view/3865441576/?trk=jobs_biz_prem_srch,,,Not Specified,1,90000.0,4,"Business Development, Sales",Human Resources Services,Ryan RPO (Recruitment Process Outsourcing),0,4,1
3865457964,"Public Relations Intern, Summer 2024",New York City Metropolitan Area,https://www.linkedin.com/jobs/view/3865457964/?trk=jobs_biz_prem_srch,,,Not Specified,0,,0,"Marketing, Public Relations, Writing/Editing",Retail Apparel and Fashion,Christian Cowan,0,1,0
3865549440,Account Executive,"New York, NY",https://www.linkedin.com/jobs/view/3865549440/?trk=jobs_biz_prem_srch,,NY,Not Specified,1,,0,"Business Development, Sales",Hospitals and Health Care,One Step Software,0,4,0
3865681931,Azure Tech Lead,United States,https://www.linkedin.com/jobs/view/3865681931/?trk=jobs_biz_prem_srch,,,Mid-Senior level,1,,0,Information Technology,Staffing and Recruiting,Webologix Ltd/ INC,4,4,0
3866244801,Life Coach - Birmingham Campus,"Birmingham, AL",https://www.linkedin.com/jobs/view/3866244801/?trk=jobs_biz_prem_srch,,AL,Not Specified,0,,0,"Consulting, Information Technology, Sales",Non-profit Organizations,Hope Inspired Ministries (HIM),0,1,0
3866388732,"100% commission Marketers for TV Doc ""The 40 Parables""",United States,https://www.linkedin.com/jobs/view/3866388732/?trk=jobs_biz_prem_srch,,,Not Specified,1,,0,"Marketing, Sales",Internet Publishing,Worldwide Publishers LLC USA,0,4,1
3866468513,Registered Dental Hygienist,"Marlborough, MA",https://www.linkedin.com/jobs/view/3866468513/?trk=jobs_biz_prem_srch,,MA,Not Specified,0,,0,Health Care Provider,,,0,1,0
3866756779,Senior Windows System Administrator,"Jersey City, NJ",https://www.linkedin.com/jobs/view/3866756779/?trk=jobs_biz_prem_srch,,NJ,Not Specified,0,,0,Information Technology,Business Consulting and Services,MicroAgility,0,1,0
3866803225,Medical Doctor,"California, United States",https://www.linkedin.com/jobs/view/3866803225/?trk=jobs_biz_prem_srch,,,Not Specified,1,546000.0,7,Health Care Provider,,,0,4,1
3866844290,Marketing Manager,New York City Metropolitan Area,https://www.linkedin.com/jobs/view/3866844290/?trk=jobs_biz_prem_srch,https://app.trinethire.com/companies/21779-the-well/jobs/90151-marketing-manager,,Not Specified,0,77500.0,3,"Marketing, Sales","Health, Wellness & Fitness",THE WELL,0,1,0
3867167975,Assistant Manager,United States,https://www.linkedin.com/jobs/view/3867167975/?trk=jobs_biz_prem_srch,,,Not Specified,1,46800.0,2,,,,0,4,1
3867234681,Automation Specialist,United States,https://www.linkedin.com/jobs/view/3867234681/?trk=jobs_biz_prem_srch,,,Not Specified,1,,0,"Engineering, Information Technology",Human Resources Services,Web3 Recruit,0,4,0
3867550643,Medical Laboratory Technician,"Meeker, CO",https://www.linkedin.com/jobs/view/3867550643/?trk=jobs_biz_prem_srch,,CO,Not Specified,0,,0,"Analyst, Information Technology, Research",Hospitals and Health Care,Pioneers Medical Center,0,1,0
3867562444,Law Firm Administrator,"Asheville, NC",https://www.linkedin.com/jobs/view/3867562444/?trk=jobs_biz_prem_srch,,NC,Associate,0,,0,"Accounting/Auditing, Administrative, Human Resources",Legal Services,LHH,3,0,0
3867568566,Tech Sales Associate,"Port Charlotte, FL",https://www.linkedin.com/jobs/view/3867568566/?trk=jobs_biz_prem_srch,,FL,Not Specified,0,,0,"Business Development, Sales",IT Services and IT Consulting,Network Craze Technologies,0,1,0
3867581937,Licensed Health Insurance Agent- Work from Home,United States,https://www.linkedin.com/jobs/view/3867581937/?trk=jobs_biz_prem_srch,,,Not Specified,1,,0,,Outsourcing and Offshoring Consulting,Everise,0,4,1
3867756254,Account Manager,"Alpharetta, GA",https://www.linkedin.com/jobs/view/3867756254/?trk=jobs_biz_prem_srch,,GA,Not Specified,0,,0,"Business Development, Sales",Business Consulting and Services,Burton Energy Group,0,1,0
3867763161,Community Support Specialist,"North Brunswick, NJ",https://www.linkedin.com/jobs/view/3867763161/?trk=jobs_biz_prem_srch,,NJ,Not Specified,0,50481.6,2,Other,Individual and Family Services,"Triple C Housing, Inc.",0,1,0
3868004859,Speech Language Pathologist,"Roseville, CA",https://www.linkedin.com/jobs/view/3868004859/?trk=jobs_biz_prem_srch,,CA,Not Specified,0,95000.0,4,Health Care Provider,Medical Practices,IICA Speech,0,1,0
3868010733,Inside Sales/Customer Service,Dallas-Fort Worth Metroplex,https://www.linkedin.com/jobs/view/3868010733/?trk=jobs_biz_prem_srch,,,Not Specified,0,,0,"Business Development, Sales",,,0,1,0
3868035218,Associate Director of Campus Safety,"Portland, Oregon Metropolitan Area",https://www.linkedin.com/jobs/view/3868035218/?trk=jobs_biz_prem_srch,,,Not Specified,0,75000.0,3,,Higher Education,Willamette University,0,1,0
3868165768,Senior Design Engineer/Project Manager,"Warren, NJ",https://www.linkedin.com/jobs/view/3868165768/?trk=jobs_biz_prem_srch,,NJ,Not Specified,0,,0,"Engineering, Information Technology",,,0,1,0
3868384601,"Client Support Specialist, Weekend Full-Time","Salt Lake City, UT",https://www.linkedin.com/jobs/view/3868384601/?trk=jobs_biz_prem_srch,https://rumbleup.bamboohr.com/careers/44,UT,Not Specified,1,41600.0,2,,Software Development,RumbleUp: Powerful Political Texting,0,4,0
3868417076,Business Development Specialist,"California, United States",https://www.linkedin.com/jobs/view/3868417076/?trk=jobs_biz_prem_srch,,,Not Specified,1,,0,"Business Development, Sales",Design Services,The Matic Studio,0,4,0
3868434254,Tier One Customer Service Representative,"Omaha, NE",https://www.linkedin.com/jobs/view/3868434254/?trk=jobs_biz_prem_srch,,NE,Not Specified,0,,0,,,North End Teleservices LLC,0,1,0
3868450640,.Net Azure Architect (Local to WA),"Seattle, WA",https://www.linkedin.com/jobs/view/3868450640/?trk=jobs_biz_prem_srch,,WA,Not Specified,0,,0,,Information Services,Diamondpick,0,3,0
3868493438,Phone Triage (RN or LPN),"Coeur d'Alene, ID",https://www.linkedin.com/jobs/view/3868493438/?trk=jobs_biz_prem_srch,https://form.jotform.com/233164688255060,ID,Not Specified,0,,0,Health Care Provider,Hospitals and Health Care,Lakeside Pediatrics and Adolescent Medicine,0,1,0
3869413340,Bookkeeper,"California, United States",https://www.linkedin.com/jobs/view/3869413340/?trk=jobs_biz_prem_srch,,,Not Specified,1,135200.0,5,"Accounting/Auditing, Finance",Performing Arts,Brava! for Women in the Arts,0,4,1
3869490625,Graphic Designer,United States,https://www.linkedin.com/jobs/view/3869490625/?trk=jobs_biz_prem_srch,https://docs.google.com/document/d/1Hwf-5b87eoZ8gunuR3FmzPBpthmgeNp3WlLV_aGOdsk/edit?usp=sharing,,Not Specified,1,112500.0,5,"Art/Creative, Design, Information Technology",Blockchain Services,Puffer Labs,0,4,1
3869748264,Sr. Project Engineer,United States,https://www.linkedin.com/jobs/view/3869748264/?trk=jobs_biz_prem_srch,,,Not Specified,1,,0,"Engineering, Information Technology",IT Services and IT Consulting,Bright Vision Technologies,0,4,0
3869757186,SAP FICO – AMS Consultant,"Scottsdale, AZ",https://www.linkedin.com/jobs/view/3869757186/?trk=jobs_biz_prem_srch,,AZ,Not Specified,0,140400.0,5,Information Technology,IT Services and IT Consulting,NR Consulting,0,2,0
3869776919,Admissions Representative,"Kennesaw, GA",https://www.linkedin.com/jobs/view/3869776919/?trk=jobs_biz_prem_srch,,GA,Not Specified,0,,0,"Education, Training",,Health And Style Institute,0,1,0
3870352558,Graphic Designer,United States,https://www.linkedin.com/jobs/view/3870352558/?trk=jobs_biz_prem_srch,https://app.testedrecruits.com/posting/12891,,Not Specified,1,,0,"Art/Creative, Design, Information Technology",Advertising Services,Coalition Technologies,0,4,0
3870359478,Associate Attorney,"Costa Mesa, CA",https://www.linkedin.com/jobs/view/3870359478/?trk=jobs_biz_prem_srch,,CA,Not Specified,0,102500.0,5,Legal,,,0,1,1
3870363142,Laboratory Technician,"Berkeley, CA",https://www.linkedin.com/jobs/view/3870363142/?trk=jobs_biz_prem_srch,,CA,Not Specified,0,93600.0,4,"Analyst, Information Technology, Research",Oil and Gas,Brillouin Energy,0,1,0
3870389946,Android Developer Intern (Unpaid),United States,https://www.linkedin.com/jobs/view/3870389946/?trk=jobs_biz_prem_srch,,,Not Specified,1,,0,"Engineering, Information Technology",Financial Services,Budgetwise,0,4,0
3870701883,Merchandise Planner,"Anaheim, CA",https://www.linkedin.com/jobs/view/3870701883/?trk=jobs_biz_prem_srch,https://emazinggroup.applytojob.com/apply/iRFUwLGiGF/Merchandise-Planner?source=LinkedIn,CA,Not Specified,0,70000.0,3,"Marketing, Sales, Strategy/Planning",Retail Apparel and Fashion,EmazingGroup - INTO THE AM & iHeartRaves,0,1,0
3870707329,Investor Service & Financial Planning Associate,"Santa Fe, NM",https://www.linkedin.com/jobs/view/3870707329/?trk=jobs_biz_prem_srch,,NM,Not Specified,0,,0,"Finance, Sales",Financial Services,"Horizons Sustainable Financial Services, Inc.",0,1,0
3870709286,Development Director,"San Francisco, CA",https://www.linkedin.com/jobs/view/3870709286/?trk=jobs_biz_prem_srch,,CA,Not Specified,0,99000.0,4,Other,Education Management,Jamestown Community Center,0,1,0
3871131511,Commercial Real Estate Broker,"Greenville-Spartanburg-Anderson, South Carolina Area",https://www.linkedin.com/jobs/view/3871131511/?trk=jobs_biz_prem_srch,,,Not Specified,0,,0,"Management, Sales",Leasing Non-residential Real Estate,Lee & Associates Greenville / Spartanburg,0,1,0
3871144579,Head of Client Relations,New York City Metropolitan Area,https://www.linkedin.com/jobs/view/3871144579/?trk=jobs_biz_prem_srch,,,Not Specified,0,97500.0,4,"Business Development, Sales",Retail Luxury Goods and Jewelry,World of Reza,0,1,0
3871530154,Customer Service Representative 1 (Promo Roll),"Pennsylvania, United States",https://www.linkedin.com/jobs/view/3871530154/?trk=jobs_biz_prem_srch,https://jobs.comcast.com/jobs/description?external_or_internal=External&job_id=R384665&source=linkedin_orga_jobs_at,,Associate,0,,0,Other,IT Services and IT Consulting,Comcast,3,0,0
3871631334,Machine Learning Engineer,"Dallas, TX",https://www.linkedin.com/jobs/view/3871631334/?trk=jobs_biz_prem_srch,,TX,Not Specified,0,,0,"Engineering, Information Technology",IT Services and IT Consulting,NLB Services,0,3,0
3871636939,Server,Greater New Orleans Region,https://www.linkedin.com/jobs/view/3871636939/?trk=jobs_biz_prem_srch,,,Not Specified,0,,0,"Management, Manufacturing",Restaurants,Brennan's Restaurant,0,1,0
